Pedido;Material;Material Description;Plant;Customer;Customer Name;Attribute9Description;Ordem de Compra;ShipTo;RDD;RDD_HEADER;Status;Sales Doc type;Size;ConfirmedQty;Gross Carteira;PDV;Origin;Division_desc;BrandDesc;Gender;KeyCategory;RDD_Month;NF_Number;Billing_Date;Billing_Month;SeasonSO;LastRefreshUpdate;CNPJ
7002117685;ID3714;TENIS VL COURT BASE                     ;7050;7000009474;GASPARI IV COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000009474;02/06/2025;02/06/2025;Alocado no Estoque;PRE FUT (ZFUT);38/2, 35/2, 39/1, 36/3, 34/1, 37/3;12;1761,01;349,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-06;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10436357000170
7002117685;IH6184;TENIS GRAND COURT BASE 00S              ;7050;7000009474;GASPARI IV COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000009474;02/06/2025;02/06/2025;Alocado no Estoque;PRE FUT (ZFUT);43/2, 41/3, 40/2, 42/3, 44/1, 39/1;12;2012,54;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-06;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10436357000170
7002117685;IH6185;GRAND COURT BASE SUEDE                  ;7050;7000009474;GASPARI IV COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000009474;02/06/2025;02/06/2025;Aguardando chegada;PRE FUT (ZFUT);43/1, 34/1, 36/1, 35/1, 39/1, 37/1, 38/1, 41/2, 42/1, 40/2;12;2012,54;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-06;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10436357000170
7002117685;JQ3596;TENIS GRAND COURT BASE ALPHA            ;7050;7000009474;GASPARI IV COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000009474;02/06/2025;02/06/2025;Aguardando chegada;PRE FUT (ZFUT);39/1, 36/3, 37/3, 38/2, 34/1, 35/2;12;2012,54;399,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-06;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10436357000170
7001919384;IF4092;TENIS URBAN COURT                       ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;21/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);34/1, 35/2, 36/3, 37/3, 38/2, 39/1;12;1551,89;279,99;Local;Footwear;Adidas;Female;SPORTSWEAR;2025-03;173229;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;3856429000173
7001919384;IH0582;TENIS DURAMO RC                         ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);34/1, 35/2, 36/3, 37/3, 38/2, 39/1;12;1509,53;299,99;Imported;Footwear;Adidas;Female;RUNNING;2025-03;173229;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;3856429000173
7001919384;IH0583;TENIS DURAMO RC                         ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);36/3, 38/2, 39/1;6;754,77;299,99;Imported;Footwear;Adidas;Female;RUNNING;2025-03;173229;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;3856429000173
7001919384;IH0583;TENIS DURAMO RC                         ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);34/1, 35/2, 37/3;6;754,76;299,99;Imported;Footwear;Adidas;Female;RUNNING;2025-03;194182;10/04/2025;2025-04;25S;2025-04-24 10:05:51.047;3856429000173
7001919384;JI1049;TENIS URBAN COURT                       ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);37/1;1;129,32;279,99;Local;Footwear;Adidas;Male;SPORTSWEAR;2025-03;194182;10/04/2025;2025-04;25S;2025-04-24 10:05:51.047;3856429000173
7001919384;JI1049;TENIS URBAN COURT                       ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);38/2, 39/3, 40/3, 41/2, 42/1;11;1422,57;279,99;Local;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173229;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;3856429000173
7001919384;JI1851;TENIS URBAN COURT                       ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);37/1, 38/1, 39/3, 40/3, 41/2, 42/1, 43/1;12;1551,87;279,99;Local;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173229;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;3856429000173
7001919384;JI2306;TENIS BARREDA                           ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);34/1, 35/1, 36/2, 37/3, 38/2, 39/3, 40/4, 41/4, 42/2, 43/1, 44/1;24;3521,96;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173229;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;3856429000173
7001919384;JI2307;TENIS BARREDA                           ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);36/1, 37/1, 38/2, 39/2, 40/2, 41/2, 42/1, 43/1;12;1760,98;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173229;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;3856429000173
7001919384;JI2309;TENIS BARREDA                           ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;09/01/2025;01/12/2024;Faturado;PRE FUT (ZFUT);34/1, 35/1, 36/1, 37/1, 38/2, 39/2, 40/2, 41/1, 42/1;12;1760,98;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-01;142985;23/01/2025;2025-01;25S;2025-04-24 10:05:51.047;3856429000173
7002116647;JP8282;TENIS STREETALK                         ;7050;7000009474;GASPARI IV COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000009474;03/11/2025;01/11/2025;Aguardando chegada;PRE FUT (ZFUT);37/3, 39/2, 35/1, 36/2, 38/3, 40/1;12;1761,01;349,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-11;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10436357000170
7002116647;JQ3596;TENIS GRAND COURT BASE ALPHA            ;7050;7000009474;GASPARI IV COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000009474;03/11/2025;01/11/2025;Aguardando chegada;PRE FUT (ZFUT);35/2, 38/2, 34/1, 39/1, 37/3, 36/3;12;2012,54;399,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-11;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10436357000170
7002119267;IH6184;TENIS GRAND COURT BASE 00S              ;7050;7000009476;GASPARI III COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000009476;01/08/2025;01/08/2025;Aguardando chegada;PRE FUT (ZFUT);38/1, 40/2, 39/1, 41/3, 42/3, 44/1, 43/1;12;2012,54;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-08;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10436363000128
7002119267;IH6185;GRAND COURT BASE SUEDE                  ;7050;7000009476;GASPARI III COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000009476;01/08/2025;01/08/2025;Aguardando chegada;PRE FUT (ZFUT);39/2, 44/1, 37/2, 40/2, 34/1, 36/2, 35/2, 38/2, 43/1, 41/2, 42/1;18;3018,81;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-08;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10436363000128
7002116620;ID3714;TENIS VL COURT BASE                     ;7050;7000009476;GASPARI III COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000009476;03/11/2025;01/11/2025;Aguardando chegada;PRE FUT (ZFUT);36/3, 37/3, 34/1, 35/2, 38/2, 39/1;12;1761,01;349,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-11;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10436363000128
7002116620;IH6184;TENIS GRAND COURT BASE 00S              ;7050;7000009476;GASPARI III COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000009476;03/11/2025;01/11/2025;Aguardando chegada;PRE FUT (ZFUT);44/1, 37/1, 42/2, 39/2, 38/1, 40/2, 43/1, 41/2;12;2012,54;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-11;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10436363000128
7002116620;IH6185;GRAND COURT BASE SUEDE                  ;7050;7000009476;GASPARI III COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000009476;03/11/2025;01/11/2025;Aguardando chegada;PRE FUT (ZFUT);35/2, 39/2, 42/1, 34/1, 38/2, 44/1, 43/1, 41/2, 36/2, 37/2, 40/2;18;3018,81;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-11;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10436363000128
7002116620;JP8275;TENIS STREETALK                         ;7050;7000009476;GASPARI III COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000009476;03/11/2025;01/11/2025;Aguardando chegada;PRE FUT (ZFUT);43/2, 40/2, 42/3, 41/3, 44/1, 39/1;12;1761,01;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-11;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10436363000128
7002116620;JP8282;TENIS STREETALK                         ;7050;7000009476;GASPARI III COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000009476;03/11/2025;01/11/2025;Aguardando chegada;PRE FUT (ZFUT);39/2, 40/1, 35/1, 37/3, 36/2, 38/3;12;1761,01;349,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-11;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10436363000128
7002117704;ID3714;TENIS VL COURT BASE                     ;7050;7000009476;GASPARI III COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000009476;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);38/2, 37/3, 35/2, 34/1, 39/1, 36/3;12;1761,01;349,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10436363000128
7001919998;HP6010;TENIS VS PACE 2 0                       ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);37/1, 38/1, 39/3, 40/3, 41/2, 42/1, 43/1;12;1939,87;349,99;Local;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173229;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;3856429000173
7001919998;HP6011;TENIS VS PACE 2 0                       ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);37/1, 38/1, 39/3, 40/3, 41/2, 42/1, 43/1;12;1939,87;349,99;Local;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173229;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;3856429000173
7001919998;ID2704;TENIS DURAMO RC                         ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);37/1, 38/1, 39/2, 40/3, 41/2, 42/2, 43/1;12;1509,52;299,99;Imported;Footwear;Adidas;Unissex;RUNNING;2025-03;173229;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;3856429000173
7001919998;IE0927;TENIS URBAN COURT                       ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);37/1, 38/2, 39/3, 40/3, 41/2, 42/1;12;1551,89;279,99;Local;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173229;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;3856429000173
7001919998;IF4092;TENIS URBAN COURT                       ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;02/01/2025;01/12/2024;Faturado;PRE FUT (ZFUT);34/1, 35/2, 36/3, 37/3, 38/2, 39/1;12;1551,89;279,99;Local;Footwear;Adidas;Female;SPORTSWEAR;2025-01;131419;23/12/2024;2024-12;25S;2025-04-24 10:05:51.047;3856429000173
7001919998;IF4092;TENIS URBAN COURT                       ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;21/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);34/1, 35/2, 36/3, 37/3, 38/2, 39/1;12;1551,89;279,99;Local;Footwear;Adidas;Female;SPORTSWEAR;2025-03;173229;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;3856429000173
7001919998;IH0582;TENIS DURAMO RC                         ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);34/1, 35/2, 36/3, 37/3, 38/2, 39/1;12;1509,53;299,99;Imported;Footwear;Adidas;Female;RUNNING;2025-03;173229;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;3856429000173
7001919998;IH0583;TENIS DURAMO RC                         ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);34/1, 35/2;3;377,38;299,99;Imported;Footwear;Adidas;Female;RUNNING;2025-03;194182;10/04/2025;2025-04;25S;2025-04-24 10:05:51.047;3856429000173
7001919998;IH0583;TENIS DURAMO RC                         ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);36/3, 37/3, 38/2, 39/1;9;1132,15;299,99;Imported;Footwear;Adidas;Female;RUNNING;2025-03;173229;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;3856429000173
7001919998;JI1049;TENIS URBAN COURT                       ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);37/1;1;129,32;279,99;Local;Footwear;Adidas;Male;SPORTSWEAR;2025-03;194182;10/04/2025;2025-04;25S;2025-04-24 10:05:51.047;3856429000173
7002133428;KJ0969;TENIS BARREDA                           ;7050;7000002315;NNG COMERCIO DE CALCADOS LTDA.;DI GASPI (M B R);Q3Q4 LOJA A;7000002315;01/07/2025;02/06/2025;Aguardando chegada;PRE FUT (ZFUT);38/1, 39/1, 40/3, 41/3, 42/2, 37/1, 43/1;12;1939,89;349,99;Local;Footwear;Adidas;Male;SPORTSWEAR;2025-07;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;7873451000182
7002115999;ID3714;TENIS VL COURT BASE                     ;7050;7000002315;NNG COMERCIO DE CALCADOS LTDA.;DI GASPI (M B R);Q3Q4 LOJA A;7000002315;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);38/2, 35/2, 34/1, 39/1, 36/3, 37/3;12;1761,01;349,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;7873451000182
7002115822;ID3714;TENIS VL COURT BASE                     ;7050;7000002315;NNG COMERCIO DE CALCADOS LTDA.;DI GASPI (M B R);Q3Q4 LOJA A;7000002315;01/08/2025;01/08/2025;Aguardando chegada;PRE FUT (ZFUT);39/1, 34/1, 38/2, 35/2, 37/3, 36/3;12;1761,01;349,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-08;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;7873451000182
7002115822;IH6184;TENIS GRAND COURT BASE 00S              ;7050;7000002315;NNG COMERCIO DE CALCADOS LTDA.;DI GASPI (M B R);Q3Q4 LOJA A;7000002315;01/08/2025;01/08/2025;Aguardando chegada;PRE FUT (ZFUT);42/3, 40/2, 44/1, 41/3, 38/1, 39/1, 43/1;12;2012,54;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-08;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;7873451000182
7002115822;IH6185;GRAND COURT BASE SUEDE                  ;7050;7000002315;NNG COMERCIO DE CALCADOS LTDA.;DI GASPI (M B R);Q3Q4 LOJA A;7000002315;01/08/2025;01/08/2025;Aguardando chegada;PRE FUT (ZFUT);43/1, 37/2, 41/2, 36/2, 42/1, 40/2, 44/1, 39/2, 35/2, 38/2, 34/1;18;3018,81;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-08;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;7873451000182
7002115822;JQ3596;TENIS GRAND COURT BASE ALPHA            ;7050;7000002315;NNG COMERCIO DE CALCADOS LTDA.;DI GASPI (M B R);Q3Q4 LOJA A;7000002315;01/08/2025;01/08/2025;Aguardando chegada;PRE FUT (ZFUT);37/3, 36/3, 34/1, 39/1, 38/2, 35/2;12;2012,54;399,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-08;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;7873451000182
7002115822;JQ6146;TENIS STREETTALK JUNIOR                 ;7050;7000002315;NNG COMERCIO DE CALCADOS LTDA.;DI GASPI (M B R);Q3Q4 LOJA A;7000002315;02/09/2025;01/08/2025;Aguardando chegada;PRE FUT (ZFUT);33/1, 34/2, 36/3, 35/3;9;1320,76;349,99;Imported;Footwear;Adidas;Unissex;SPORTSWEAR;2025-09;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;7873451000182
7002115999;IH6184;TENIS GRAND COURT BASE 00S              ;7050;7000002315;NNG COMERCIO DE CALCADOS LTDA.;DI GASPI (M B R);Q3Q4 LOJA A;7000002315;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);43/2, 42/3, 40/2, 41/3, 44/1, 39/1;12;2012,54;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;7873451000182
7002115999;IH6185;GRAND COURT BASE SUEDE                  ;7050;7000002315;NNG COMERCIO DE CALCADOS LTDA.;DI GASPI (M B R);Q3Q4 LOJA A;7000002315;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);38/2, 43/1, 36/2, 34/1, 40/2, 41/2, 37/2, 35/2, 42/1, 39/2, 44/1;18;3018,81;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;7873451000182
7002115999;JP8275;TENIS STREETALK                         ;7050;7000002315;NNG COMERCIO DE CALCADOS LTDA.;DI GASPI (M B R);Q3Q4 LOJA A;7000002315;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);43/2, 41/3, 40/2, 39/1, 44/1, 42/3;12;1761,01;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;7873451000182
7001919998;JI1049;TENIS URBAN COURT                       ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);38/2, 39/3, 40/3, 41/2, 42/1;11;1422,57;279,99;Local;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173229;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;3856429000173
7001919998;JI1851;TENIS URBAN COURT                       ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);42/1;1;129,32;279,99;Local;Footwear;Adidas;Male;SPORTSWEAR;2025-03;194182;10/04/2025;2025-04;25S;2025-04-24 10:05:51.047;3856429000173
7001919998;JI1851;TENIS URBAN COURT                       ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);37/1, 38/1, 39/3, 40/3, 41/2, 43/1;11;1422,55;279,99;Local;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173229;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;3856429000173
7001919998;JI2306;TENIS BARREDA                           ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);34/1, 35/1, 36/2, 37/3, 38/2, 39/3, 40/4, 41/4, 42/2, 43/1, 44/1;24;3521,94;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173229;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;3856429000173
7001919998;JI2307;TENIS BARREDA                           ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);36/1, 37/1, 38/2, 39/2, 40/2, 41/2, 42/1, 43/1;12;1760,98;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173229;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;3856429000173
7001919998;JI2309;TENIS BARREDA                           ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;10/01/2025;01/12/2024;Faturado;PRE FUT (ZFUT);34/1, 35/1, 36/1, 37/1, 38/2, 39/2, 40/2, 41/1, 42/1;12;1760,98;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-01;142985;23/01/2025;2025-01;25S;2025-04-24 10:05:51.047;3856429000173
7001919998;JP7099;TENIS BARREDA                           ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 08;7000009238;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);37/1, 38/2, 39/2, 40/2, 41/2, 42/2, 43/1;12;1760,96;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173229;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;3856429000173
7002113441;ID3714;TENIS VL COURT BASE                     ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);Q3Q4 LOJA A;7000009238;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);35/2, 34/1, 38/2, 37/3, 39/1, 36/3;12;1761,01;349,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;3856429000173
7002113441;IH6184;TENIS GRAND COURT BASE 00S              ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);Q3Q4 LOJA A;7000009238;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);43/2, 40/2, 41/3, 39/1, 44/1, 42/3;12;2012,54;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;3856429000173
7002113441;IH6185;GRAND COURT BASE SUEDE                  ;7050;7000009238;COMERCIO DE CALCADOS DI GASPI VLtdA.;DI GASPI (M B R);Q3Q4 LOJA A;7000009238;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);44/1, 39/2, 42/1, 40/2, 43/1, 41/2, 36/2, 37/2, 38/2, 35/2, 34/1;18;3018,81;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;3856429000173
7002115999;JP8276;TENIS STREETALK                         ;7050;7000002315;NNG COMERCIO DE CALCADOS LTDA.;DI GASPI (M B R);Q3Q4 LOJA A;7000002315;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);44/1, 42/3, 39/1, 43/2, 41/3, 40/2;12;1761,01;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;7873451000182
7002115999;JP8282;TENIS STREETALK                         ;7050;7000002315;NNG COMERCIO DE CALCADOS LTDA.;DI GASPI (M B R);Q3Q4 LOJA A;7000002315;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);40/1, 39/2, 37/3, 38/3, 35/1, 36/2;12;1761,01;349,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;7873451000182
7002115999;JQ3596;TENIS GRAND COURT BASE ALPHA            ;7050;7000002315;NNG COMERCIO DE CALCADOS LTDA.;DI GASPI (M B R);Q3Q4 LOJA A;7000002315;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);37/3, 39/1, 34/1, 38/2, 35/2, 36/3;12;2012,54;399,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;7873451000182
